timestamp_us,channel,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,fsr_heel_left,fsr_fore_left,fsr_heel_right,fsr_fore_right,gait_phase
11970000,0,0.974636,0.223795,0.0,0.0,25.864,0.0,0.0,-15,67,16490,51.939,0.64,-0.675,0,0,1474,1688,1
11970000,1,0.997837,0.06573,0.0,0.0,7.538,0.0,0.0,-32,-18,16532,15.37,-0.079,0.192,0,0,1474,1688,1
11970000,2,0.999907,0.013638,0.0,0.0,1.563,0.0,0.0,-67,-6,16294,3.353,-0.367,0.482,0,0,1474,1688,1
11970000,3,0.823454,0.567383,0.0,0.0,69.136,0.0,0.0,-86,-28,16446,137.24,-1.207,-0.004,0,0,1474,1688,1
11970000,4,0.806638,0.591046,0.0,0.0,72.462,0.0,0.0,-93,12,16392,144.586,-0.793,0.597,0,0,1474,1688,1
11970000,5,0.993133,0.116993,0.0,0.0,13.437,0.0,0.0,-36,11,16425,28.948,-0.744,-1.39,0,0,1474,1688,1
11975000,0,0.974534,0.224241,0.0,0.0,25.917,0.0,0.0,-54,0,16290,52.789,-0.085,0.184,0,0,1356,1577,1
11975000,1,0.997433,0.071605,0.0,0.0,8.212,0.0,0.0,183,40,16349,16.196,0.861,-0.782,0,0,1356,1577,1
11975000,2,0.999755,0.022114,0.0,0.0,2.534,0.0,0.0,47,-70,16165,7.376,0.862,-1.196,0,0,1356,1577,1
11975000,3,0.823713,0.567007,0.0,0.0,69.083,0.0,0.0,-129,-20,16637,136.413,0.916,-0.058,0,0,1356,1577,1
11975000,4,0.810105,0.586285,0.0,0.0,71.788,0.0,0.0,-53,35,16416,141.124,1.892,-0.763,0,0,1356,1577,1
11975000,5,0.994089,0.108569,0.0,0.0,12.466,0.0,0.0,-11,-18,16487,24.591,0.022,-0.434,0,0,1356,1577,1
11980000,0,0.974347,0.22505,0.0,0.0,26.012,0.0,0.0,101,-122,16541,52.328,-0.437,0.475,0,0,1240,1463,1
11980000,1,0.996951,0.078026,0.0,0.0,8.95,0.0,0.0,118,73,16353,20.175,0.286,-0.093,0,0,1240,1463,1
11980000,2,0.999529,0.030675,0.0,0.0,3.516,0.0,0.0,-68,-2,16406,9.973,-1.073,2.025,0,0,1240,1463,1
11980000,3,0.824184,0.566322,0.0,0.0,68.988,0.0,0.0,2,5,16223,136.268,-0.509,-2.191,0,0,1240,1463,1
11980000,4,0.813863,0.581057,0.0,0.0,71.05,0.0,0.0,-84,155,16288,139.134,0.641,-0.199,0,0,1240,1463,1
11980000,5,0.994982,0.100053,0.0,0.0,11.484,0.0,0.0,-214,12,16135,22.422,0.894,-0.223,0,0,1240,1463,1
11985000,0,0.974076,0.226221,0.0,0.0,26.149,0.0,0.0,-10,73,16464,51.491,2.406,-0.764,0,0,1125,1346,1
11985000,1,0.996383,0.084978,0.0,0.0,9.75,0.0,0.0,85,-42,16287,15.603,0.34,1.057,0,0,1125,1346,1
11985000,2,0.999227,0.039301,0.0,0.0,4.505,0.0,0.0,-44,-84,16465,6.93,-0.107,-1.591,0,0,1125,1346,1
11985000,3,0.824864,0.565331,0.0,0.0,68.851,0.0,0.0,108,76,16412,138.312,1.167,0.592,0,0,1125,1346,1
11985000,4,0.817896,0.575366,0.0,0.0,70.25,0.0,0.0,-15,77,16427,142.843,-1.269,0.21,0,0,1125,1346,1
11985000,5,0.995809,0.09146,0.0,0.0,10.495,0.0,0.0,-71,-13,16511,21.928,1.457,-0.689,0,0,1125,1346,1
11990000,0,0.973719,0.227751,0.0,0.0,26.329,0.0,0.0,-44,56,16263,50.568,-0.359,0.266,0,0,1013,1227,1
11990000,1,0.995718,0.092447,0.0,0.0,10.609,0.0,0.0,-67,-105,16387,17.988,0.519,1.462,0,0,1013,1227,1
11990000,2,0.998848,0.047977,0.0,0.0,5.5,0.0,0.0,22,-81,16273,12.143,0.241,-0.252,0,0,1013,1227,1
11990000,3,0.825751,0.564035,0.0,0.0,68.671,0.0,0.0,117,-60,16499,141.587,-0.165,-0.469,0,0,1013,1227,1
11990000,4,0.822188,0.569217,0.0,0.0,69.391,0.0,0.0,-67,-82,16421,138.811,1.319,0.678,0,0,1013,1227,1
11990000,5,0.996565,0.082809,0.0,0.0,9.5,0.0,0.0,124,-47,16468,18.509,-0.652,0.28,0,0,1013,1227,1
11995000,0,0.973276,0.229637,0.0,0.0,26.551,0.0,0.0,58,-120,16364,53.811,0.56,-0.29,0,0,904,1109,1
11995000,1,0.994946,0.100415,0.0,0.0,11.526,0.0,0.0,-41,84,16398,23.412,-0.417,1.061,0,0,904,1109,1
11995000,2,0.998392,0.056684,0.0,0.0,6.499,0.0,0.0,-213,-56,16410,10.651,0.205,0.206,0,0,904,1109,1
11995000,3,0.826842,0.562434,0.0,0.0,68.449,0.0,0.0,126,-139,16266,138.666,0.419,1.213,0,0,904,1109,1
11995000,4,0.826718,0.562616,0.0,0.0,68.474,0.0,0.0,112,-44,16249,140.032,1.235,0.838,0,0,904,1109,1
11995000,5,0.99725,0.074118,0.0,0.0,8.501,0.0,0.0,8,-64,16238,15.887,-0.842,-0.942,0,0,904,1109,1
12000000,0,0.972746,0.231874,0.0,0.0,26.815,0.0,0.0,-142,32,16499,53.876,-0.671,1.359,0,0,799,991,0
12000000,1,0.994056,0.108867,0.0,0.0,12.5,0.0,0.0,99,54,16406,22.784,1.248,1.102,0,0,799,991,0
12000000,2,0.997859,0.065403,0.0,0.0,7.5,0.0,0.0,108,46,16382,16.189,0.006,0.02,0,0,799,991,0
12000000,3,0.828133,0.560532,0.0,0.0,68.185,0.0,0.0,51,52,16268,135.729,0.114,0.627,0,0,799,991,0
12000000,4,0.83147,0.55557,0.0,0.0,67.5,0.0,0.0,-94,150,16343,136.561,0.026,-0.556,0,0,799,991,0
12000000,5,0.997859,0.065403,0.0,0.0,7.5,0.0,0.0,-156,-60,16364,17.204,-0.377,0.259,0,0,799,991,0
12005000,0,0.972127,0.234457,0.0,0.0,27.119,0.0,0.0,-142,156,16369,53.396,-1.771,1.573,4,0,699,875,0
12005000,1,0.993039,0.117783,0.0,0.0,13.528,0.0,0.0,-91,-193,16378,23.499,0.436,1.133,4,0,699,875,0
12005000,2,0.99725,0.074118,0.0,0.0,8.501,0.0,0.0,63,-45,16594,15.212,1.536,-0.238,4,0,699,875,0
12005000,3,0.829619,0.55833,0.0,0.0,67.881,0.0,0.0,15,-2,16398,135.645,-1.105,-0.258,4,0,699,875,0
12005000,4,0.836421,0.548087,0.0,0.0,66.472,0.0,0.0,-28,139,16500,134.592,0.086,0.223,4,0,699,875,0
12005000,5,0.998392,0.056684,0.0,0.0,6.499,0.0,0.0,-12,-219,16277,14.226,-0.08,-0.276,4,0,699,875,0
12010000,0,0.971417,0.237381,0.0,0.0,27.464,0.0,0.0,-26,-13,16330,54.725,-0.389,-0.734,17,0,603,763,0
12010000,1,0.991884,0.127142,0.0,0.0,14.609,0.0,0.0,-19,43,16190,27.396,1.792,-1.82,17,0,603,763,0
12010000,2,0.996565,0.082809,0.0,0.0,9.5,0.0,0.0,227,-11,16476,18.61,-0.395,0.1,17,0,603,763,0
12010000,3,0.831295,0.555832,0.0,0.0,67.536,0.0,0.0,3,7,16499,132.589,1.112,0.054,17,0,603,763,0
12010000,4,0.841553,0.540174,0.0,0.0,65.391,0.0,0.0,-66,-31,16343,130.799,0.793,0.362,17,0,603,763,0
12010000,5,0.998848,0.047977,0.0,0.0,5.5,0.0,0.0,-15,105,16481,10.843,-0.0,0.08,17,0,603,763,0
12015000,0,0.970615,0.240638,0.0,0.0,27.848,0.0,0.0,-47,-79,16521,52.734,-0.864,-0.924,39,0,513,655,0
12015000,1,0.990581,0.136926,0.0,0.0,15.74,0.0,0.0,59,51,16408,31.345,-1.194,1.092,39,0,513,655,0
12015000,2,0.995809,0.09146,0.0,0.0,10.495,0.0,0.0,15,-111,16382,21.153,-0.074,0.765,39,0,513,655,0
12015000,3,0.833155,0.553039,0.0,0.0,67.152,0.0,0.0,-17,-73,16338,136.049,-0.239,-1.411,39,0,513,655,0
12015000,4,0.846844,0.531842,0.0,0.0,64.26,0.0,0.0,-8,100,16484,125.105,-0.517,0.469,39,0,513,655,0
12015000,5,0.999227,0.039301,0.0,0.0,4.505,0.0,0.0,22,58,16456,6.859,-0.796,0.874,39,0,513,655,0
12020000,0,0.969719,0.244223,0.0,0.0,28.272,0.0,0.0,-40,24,16318,55.727,-1.867,-1.298,69,0,429,552,0
12020000,1,0.98912,0.147111,0.0,0.0,16.919,0.0,0.0,180,166,16406,37.076,-0.951,0.251,69,0,429,552,0
12020000,2,0.994982,0.100053,0.0,0.0,11.484,0.0,0.0,85,132,16291,24.259,0.032,-0.177,69,0,429,552,0
12020000,3,0.835193,0.549958,0.0,0.0,66.728,0.0,0.0,49,-21,16367,132.177,0.026,0.002,69,0,429,552,0
12020000,4,0.852271,0.523101,0.0,0.0,63.081,0.0,0.0,3,-82,16717,127.205,0.228,0.238,69,0,429,552,0
12020000,5,0.999529,0.030675,0.0,0.0,3.516,0.0,0.0,78,15,16547,5.63,0.716,1.076,69,0,429,552,0
12025000,0,0.968728,0.248126,0.0,0.0,28.733,0.0,0.0,-210,-9,16431,55.07,0.455,0.558,108,0,352,455,0
12025000,1,0.987491,0.157674,0.0,0.0,18.144,0.0,0.0,0,-110,16322,33.522,-0.25,-0.083,108,0,352,455,0
12025000,2,0.994089,0.108569,0.0,0.0,12.466,0.0,0.0,54,117,16373,25.164,-1.096,0.174,108,0,352,455,0
12025000,3,0.8374,0.54659,0.0,0.0,66.267,0.0,0.0,-60,-82,16566,132.259,-0.552,-0.412,108,0,352,455,0
12025000,4,0.857813,0.513962,0.0,0.0,61.856,0.0,0.0,-97,-139,16355,125.34,-0.629,0.577,108,0,352,455,0
12025000,5,0.999755,0.022114,0.0,0.0,2.534,0.0,0.0,147,-49,16399,4.891,1.809,-1.738,108,0,352,455,0
12030000,0,0.967639,0.252338,0.0,0.0,29.232,0.0,0.0,29,-116,16398,58.857,0.059,-0.29,155,0,281,366,0
12030000,1,0.985686,0.168591,0.0,0.0,19.412,0.0,0.0,-12,-151,16465,40.051,1.714,-0.329,155,0,281,366,0
12030000,2,0.993133,0.116993,0.0,0.0,13.437,0.0,0.0,45,9,16351,29.44,-1.08,-0.605,155,0,281,366,0
12030000,3,0.839771,0.542941,0.0,0.0,65.768,0.0,0.0,61,-75,16348,129.911,-0.144,-0.278,155,0,281,366,0
12030000,4,0.863448,0.504439,0.0,0.0,60.588,0.0,0.0,-119,225,16479,122.785,0.03,-1.006,155,0,281,366,0
12030000,5,0.999907,0.013638,0.0,0.0,1.563,0.0,0.0,-81,-157,16317,4.326,0.827,-0.557,155,0,281,366,0
12035000,0,0.966451,0.256851,0.0,0.0,29.767,0.0,0.0,-30,-25,16443,57.988,-0.386,0.783,210,0,217,285,0
12035000,1,0.983696,0.179838,0.0,0.0,20.721,0.0,0.0,29,-107,16544,44.422,-1.202,0.181,210,0,217,285,0
12035000,2,0.992118,0.125306,0.0,0.0,14.397,0.0,0.0,-11,77,16498,27.161,-0.521,0.046,210,0,217,285,0
12035000,3,0.842295,0.539016,0.0,0.0,65.233,0.0,0.0,-14,-97,16290,129.096,0.199,-0.781,210,0,217,285,0
12035000,4,0.869153,0.494544,0.0,0.0,59.279,0.0,0.0,-42,5,16461,121.653,-0.743,0.63,210,0,217,285,0
12035000,5,0.999986,0.005264,0.0,0.0,0.603,0.0,0.0,15,92,16291,1.244,-1.702,-1.702,210,0,217,285,0
12040000,0,0.965162,0.261655,0.0,0.0,30.337,0.0,0.0,-11,-121,16361,63.135,-0.617,0.241,273,0,161,213,0
12040000,1,0.981514,0.191388,0.0,0.0,22.068,0.0,0.0,0,-121,16312,45.576,1.301,0.613,273,0,161,213,0
12040000,2,0.99105,0.133492,0.0,0.0,15.343,0.0,0.0,-141,176,16499,32.522,0.801,0.204,273,0,161,213,0
12040000,3,0.844966,0.53482,0.0,0.0,64.663,0.0,0.0,67,99,16454,129.899,0.819,1.377,273,0,161,213,0
12040000,4,0.874906,0.484293,0.0,0.0,57.932,0.0,0.0,-4,5,16379,115.513,0.263,0.043,273,0,161,213,0
12040000,5,0.999996,-0.002992,-0.0,-0.0,-0.343,-0.0,0.0,58,2,16322,0.064,-0.372,-0.486,273,0,161,213,0
12045000,0,0.963769,0.266738,0.0,0.0,30.94,0.0,0.0,14,-119,16409,62.325,-0.097,-0.813,343,0,113,150,0
12045000,1,0.979134,0.203216,0.0,0.0,23.45,0.0,0.0,-222,57,16331,49.34,0.84,-0.599,343,0,113,150,0
12045000,2,0.989933,0.141535,0.0,0.0,16.273,0.0,0.0,53,-182,16330,33.006,0.149,-1.373,343,0,113,150,0
12045000,3,0.847773,0.53036,0.0,0.0,64.06,0.0,0.0,48,-77,16388,127.552,0.211,0.094,343,0,113,150,0
12045000,4,0.880685,0.473703,0.0,0.0,56.55,0.0,0.0,-56,-47,16374,110.384,1.122,-1.09,343,0,113,150,0
12045000,5,0.999938,-0.011112,-0.0,-0.0,-1.273,-0.0,0.0,-33,21,16311,-1.58,-0.441,0.712,343,0,113,150,0
12050000,0,0.962272,0.272088,0.0,0.0,31.577,0.0,0.0,8,1,16344,63.574,0.56,0.05,420,0,74,98,0
12050000,1,0.97655,0.215293,0.0,0.0,24.865,0.0,0.0,27,-39,16251,49.112,1.139,0.59,420,0,74,98,0
12050000,2,0.988774,0.149419,0.0,0.0,17.186,0.0,0.0,65,-105,16359,32.857,-0.848,-0.944,420,0,74,98,0
12050000,3,0.850706,0.525641,0.0,0.0,63.423,0.0,0.0,18,17,16430,128.661,-0.452,0.89,420,0,74,98,0
12050000,4,0.886468,0.46279,0.0,0.0,55.135,0.0,0.0,109,-60,16589,109.817,0.092,-0.935,420,0,74,98,0
12050000,5,0.999818,-0.01908,-0.0,-0.0,-2.186,-0.0,0.0,55,15,16417,-5.419,-1.762,-1.0,420,0,74,98,0
12055000,0,0.960669,0.277695,0.0,0.0,32.245,0.0,0.0,-149,-79,16170,61.713,-0.211,-0.979,503,0,42,56,0
12055000,1,0.973757,0.227592,0.0,0.0,26.311,0.0,0.0,-7,30,16503,52.426,-0.624,0.106,503,0,42,56,0
12055000,2,0.987578,0.157128,0.0,0.0,18.08,0.0,0.0,209,1,16335,35.179,-0.794,0.077,503,0,42,56,0
12055000,3,0.853757,0.520672,0.0,0.0,62.755,0.0,0.0,-58,73,16326,123.695,-0.424,-0.212,503,0,42,56,0
12055000,4,0.892234,0.451573,0.0,0.0,53.689,0.0,0.0,-122,-63,16540,107.825,-1.618,-1.024,503,0,42,56,0
12055000,5,0.999639,-0.026879,-0.0,-0.0,-3.08,-0.0,0.0,-17,130,16527,-6.909,0.238,-0.455,503,0,42,56,0
12060000,0,0.958959,0.283545,0.0,0.0,32.944,0.0,0.0,72,75,16301,63.976,-1.16,-0.141,593,0,19,26,0
12060000,1,0.970752,0.240084,0.0,0.0,27.783,0.0,0.0,114,-2,16345,54.187,0.3,1.359,593,0,19,26,0
12060000,2,0.986353,0.164647,0.0,0.0,18.953,0.0,0.0,-54,-58,16390,37.395,1.164,-1.06,593,0,19,26,0
12060000,3,0.856915,0.515458,0.0,0.0,62.056,0.0,0.0,111,-94,16428,125.157,-0.326,-0.036,593,0,19,26,0
12060000,4,0.897962,0.440072,0.0,0.0,52.217,0.0,0.0,-35,171,16314,101.155,-0.582,-0.155,593,0,19,26,0
12060000,5,0.999405,-0.034493,-0.0,-0.0,-3.953,-0.0,0.0,109,-149,16376,-6.851,-0.356,-0.3,593,0,19,26,0
12065000,0,0.95714,0.289626,0.0,0.0,33.671,0.0,0.0,-3,-57,16311,69.857,0.243,0.936,688,0,5,7,0
12065000,1,0.967534,0.252741,0.0,0.0,29.28,0.0,0.0,87,-34,16406,55.223,-1.125,1.501,688,0,5,7,0
12065000,2,0.985104,0.171961,0.0,0.0,19.804,0.0,0.0,13,-99,16477,39.464,1.66,-0.224,688,0,5,7,0
12065000,3,0.860169,0.510009,0.0,0.0,61.329,0.0,0.0,28,157,16384,121.043,-1.151,2.156,688,0,5,7,0
12065000,4,0.903633,0.428308,0.0,0.0,50.72,0.0,0.0,-41,-271,16392,100.96,-1.059,-0.768,688,0,5,7,0
12065000,5,0.999121,-0.041908,-0.0,-0.0,-4.804,-0.0,0.0,-82,-123,16323,-8.812,-0.721,-0.662,688,0,5,7,0
12070000,0,0.955212,0.295923,0.0,0.0,34.426,0.0,0.0,-1,82,16441,68.895,-1.096,0.315,787,0,0,0,0
12070000,1,0.964101,0.265534,0.0,0.0,30.797,0.0,0.0,8,-4,16319,60.614,1.145,1.279,787,0,0,0,0
12070000,2,0.983839,0.179057,0.0,0.0,20.63,0.0,0.0,86,31,16302,39.098,-0.455,-0.574,787,0,0,0,0
12070000,3,0.863509,0.504334,0.0,0.0,60.574,0.0,0.0,68,-126,16498,121.768,-1.253,-1.136,787,0,0,0,0
12070000,4,0.909227,0.416302,0.0,0.0,49.203,0.0,0.0,141,-77,16435,98.034,-0.555,1.823,787,0,0,0,0
12070000,5,0.998793,-0.049108,-0.0,-0.0,-5.63,-0.0,0.0,175,-66,16547,-12.282,0.155,-0.129,787,0,0,0,0
12075000,0,0.953174,0.302422,0.0,0.0,35.206,0.0,0.0,-24,127,16307,70.234,-0.628,-0.362,892,0,0,0,0
12075000,1,0.960456,0.278433,0.0,0.0,32.333,0.0,0.0,98,50,16250,64.449,-0.059,0.672,892,0,0,0,0
12075000,2,0.982565,0.185921,0.0,0.0,21.43,0.0,0.0,-73,-91,16208,41.104,-1.496,-1.579,892,0,0,0,0
12075000,3,0.866924,0.49844,0.0,0.0,59.794,0.0,0.0,-112,119,16365,121.609,0.29,-1.425,892,0,0,0,0
12075000,4,0.914725,0.404077,0.0,0.0,47.667,0.0,0.0,-59,-23,16307,95.973,0.099,1.147,892,0,0,0,0
12075000,5,0.998426,-0.05608,-0.0,-0.0,-6.43,-0.0,0.0,94,-83,16356,-11.522,-0.097,1.557,892,0,0,0,0
12080000,0,0.951026,0.30911,0.0,0.0,36.011,0.0,0.0,31,-52,16355,72.081,-0.445,0.357,1000,0,0,0,0
12080000,1,0.956599,0.291409,0.0,0.0,33.885,0.0,0.0,-112,32,16419,71.7,-1.203,-0.278,1000,0,0,0,0
12080000,2,0.981289,0.192539,0.0,0.0,22.202,0.0,0.0,41,2,16304,44.985,0.363,0.246,1000,0,0,0,0
12080000,3,0.870404,0.492339,0.0,0.0,58.989,0.0,0.0,-18,-4,16457,120.118,-0.117,0.51,1000,0,0,0,0
12080000,4,0.920111,0.391658,0.0,0.0,46.115,0.0,0.0,114,-144,16257,90.418,-1.198,0.001,1000,0,0,0,0
12080000,5,0.998026,-0.062808,-0.0,-0.0,-7.202,-0.0,0.0,20,117,16274,-17.365,-0.222,-0.723,1000,0,0,0,0
12085000,0,0.948769,0.315971,0.0,0.0,36.839,0.0,0.0,-197,-87,16420,72.326,-1.138,-1.248,1112,0,0,0,0
12085000,1,0.952534,0.304431,0.0,0.0,35.448,0.0,0.0,200,0,16405,72.474,0.327,0.194,1112,0,0,0,0
12085000,2,0.98002,0.198899,0.0,0.0,22.945,0.0,0.0,173,4,16410,45.487,-0.489,-0.26,1112,0,0,0,0
12085000,3,0.873937,0.486039,0.0,0.0,58.161,0.0,0.0,167,69,16246,117.628,0.856,-1.452,1112,0,0,0,0
12085000,4,0.925368,0.379069,0.0,0.0,44.552,0.0,0.0,-157,76,16303,91.337,0.444,-1.001,1112,0,0,0,0
12085000,5,0.997597,-0.069279,-0.0,-0.0,-7.945,-0.0,0.0,105,-203,16209,-16.0,-0.746,0.575,1112,0,0,0,0
12090000,0,0.946403,0.322989,0.0,0.0,37.688,0.0,0.0,-69,-115,16371,73.521,1.205,-0.535,1226,0,0,0,0
12090000,1,0.948268,0.317472,0.0,0.0,37.02,0.0,0.0,45,-90,16457,74.203,-0.484,0.686,1226,0,0,0,0
12090000,2,0.978764,0.20499,0.0,0.0,23.658,0.0,0.0,151,-26,16654,46.054,0.243,1.117,1226,0,0,0,0
12090000,3,0.877513,0.479553,0.0,0.0,57.312,0.0,0.0,45,8,16385,113.074,-0.448,-0.379,1226,0,0,0,0
12090000,4,0.930482,0.366337,0.0,0.0,42.98,0.0,0.0,-32,29,16413,84.943,0.587,0.574,1226,0,0,0,0
12090000,5,0.997147,-0.075482,-0.0,-0.0,-8.658,-0.0,0.0,218,-120,16353,-18.396,0.624,0.86,1226,0,0,0,0
12095000,0,0.943928,0.33015,0.0,0.0,38.556,0.0,0.0,-32,-149,16246,78.241,-0.285,1.446,1342,0,0,0,0
12095000,1,0.943805,0.330502,0.0,0.0,38.598,0.0,0.0,-29,13,16245,77.684,-1.097,0.539,1342,0,0,0,0
12095000,2,0.977529,0.2108,0.0,0.0,24.338,0.0,0.0,148,-51,16393,49.266,-0.848,1.543,1342,0,0,0,0
12095000,3,0.881121,0.472891,0.0,0.0,56.444,0.0,0.0,24,-119,16347,113.78,1.313,-0.202,1342,0,0,0,0
12095000,4,0.935439,0.353487,0.0,0.0,41.402,0.0,0.0,3,-33,16384,80.685,-0.395,-0.094,1342,0,0,0,0
12095000,5,0.996681,-0.081403,-0.0,-0.0,-9.338,-0.0,0.0,-161,-154,16565,-18.229,0.692,-0.686,1342,0,0,0,0
12100000,0,0.941348,0.337438,0.0,0.0,39.442,0.0,0.0,42,224,16329,79.777,-1.18,-0.671,1460,0,0,0,0
12100000,1,0.939156,0.343491,0.0,0.0,40.179,0.0,0.0,81,-77,16243,81.344,0.047,0.151,1460,0,0,0,0
12100000,2,0.976323,0.216318,0.0,0.0,24.986,0.0,0.0,147,80,16419,49.116,-1.115,0.269,1460,0,0,0,0
12100000,3,0.884751,0.466065,0.0,0.0,55.558,0.0,0.0,80,77,16298,108.671,-0.622,0.036,1460,0,0,0,0
12100000,4,0.940227,0.340548,0.0,0.0,39.821,0.0,0.0,-44,104,16616,79.436,1.033,-0.243,1460,0,0,0,0
12100000,5,0.996206,-0.087032,-0.0,-0.0,-9.986,-0.0,0.0,-289,-50,16333,-19.364,-0.144,-1.075,1460,0,0,0,0
12105000,0,0.938663,0.344836,0.0,0.0,40.344,0.0,0.0,46,-67,16250,81.806,-0.13,1.116,1579,0,0,0,0
12105000,1,0.934329,0.356413,0.0,0.0,41.76,0.0,0.0,69,-88,16415,82.202,-0.407,-0.955,1579,0,0,0,0
12105000,2,0.975152,0.221535,0.0,0.0,25.598,0.0,0.0,-97,-27,16396,52.888,0.771,-0.112,1579,0,0,0,0
12105000,3,0.888391,0.459087,0.0,0.0,54.656,0.0,0.0,71,-138,16340,109.302,-0.935,0.446,1579,0,0,0,0
12105000,4,0.944835,0.327547,0.0,0.0,38.24,0.0,0.0,72,48,16417,78.096,0.799,0.231,1579,0,0,0,0
12105000,5,0.995726,-0.092357,-0.0,-0.0,-10.598,-0.0,0.0,-77,-61,16312,-19.538,-0.778,-0.176,1579,0,0,0,0
12110000,0,0.935876,0.352329,0.0,0.0,41.26,0.0,0.0,50,-46,16251,82.244,0.206,-0.979,1697,3,0,0,0
12110000,1,0.929335,0.369238,0.0,0.0,43.337,0.0,0.0,-70,-49,16420,88.84,-0.331,0.324,1697,3,0,0,0
12110000,2,0.974025,0.226441,0.0,0.0,26.175,0.0,0.0,81,-88,16366,52.722,-0.259,-0.758,1697,3,0,0,0
12110000,3,0.892033,0.451971,0.0,0.0,53.74,0.0,0.0,176,-37,16296,106.653,-0.126,-0.041,1697,3,0,0,0
12110000,4,0.949253,0.314512,0.0,0.0,36.663,0.0,0.0,48,227,16297,76.492,0.454,1.08,1697,3,0,0,0
12110000,5,0.995248,-0.097368,-0.0,-0.0,-11.175,-0.0,0.0,19,-56,16322,-21.903,-0.307,0.375,1697,3,0,0,0
12115000,0,0.932991,0.359899,0.0,0.0,42.188,0.0,0.0,87,40,16343,83.442,0.23,-0.892,1815,19,0,0,0
12115000,1,0.924187,0.38194,0.0,0.0,44.908,0.0,0.0,-5,-33,16148,89.331,0.506,-0.377,1815,19,0,0,0
12115000,2,0.972947,0.231027,0.0,0.0,26.715,0.0,0.0,5,-37,16354,51.704,0.858,0.049,1815,19,0,0,0
12115000,3,0.895665,0.444729,0.0,0.0,52.812,0.0,0.0,118,150,16296,106.605,0.542,-0.209,1815,19,0,0,0
12115000,4,0.953475,0.301473,0.0,0.0,35.092,0.0,0.0,80,-10,16311,71.679,-0.566,-0.152,1815,19,0,0,0
12115000,5,0.994779,-0.102056,-0.0,-0.0,-11.715,-0.0,0.0,34,152,16354,-23.322,0.507,-1.027,1815,19,0,0,0
12120000,0,0.930011,0.367532,0.0,0.0,43.127,0.0,0.0,77,49,16300,83.616,0.619,-0.291,1932,46,0,0,0
12120000,1,0.918899,0.394493,0.0,0.0,46.469,0.0,0.0,75,22,16203,90.577,-1.184,1.255,1932,46,0,0,0
12120000,2,0.971926,0.235285,0.0,0.0,27.217,0.0,0.0,24,-15,16357,53.879,0.379,-1.61,1932,46,0,0,0
12120000,3,0.899279,0.437375,0.0,0.0,51.873,0.0,0.0,86,2,16148,105.735,0.739,-0.49,1932,46,0,0,0
12120000,4,0.957493,0.288458,0.0,0.0,33.531,0.0,0.0,-42,-196,16344,67.439,1.16,1.273,1932,46,0,0,0
12120000,5,0.994322,-0.106411,-0.0,-0.0,-12.217,-0.0,0.0,8,46,16263,-24.262,1.342,-0.719,1932,46,0,0,0
12125000,0,0.92694,0.375209,0.0,0.0,44.075,0.0,0.0,-80,2,16371,88.149,0.215,-1.001,2047,84,0,0,0
12125000,1,0.913486,0.40687,0.0,0.0,48.017,0.0,0.0,-47,-9,16441,95.011,1.378,1.325,2047,84,0,0,0
12125000,2,0.970968,0.239208,0.0,0.0,27.68,0.0,0.0,38,-82,16342,55.633,0.124,-0.444,2047,84,0,0,0
12125000,3,0.902865,0.429924,0.0,0.0,50.925,0.0,0.0,88,-92,16426,102.266,1.102,-0.317,2047,84,0,0,0
12125000,4,0.961302,0.275497,0.0,0.0,31.983,0.0,0.0,135,40,16010,63.154,-0.252,0.148,2047,84,0,0,0
12125000,5,0.993884,-0.110425,-0.0,-0.0,-12.68,-0.0,0.0,-22,-233,16337,-26.296,0.424,-0.417,2047,84,0,0,0
12130000,0,0.923783,0.382916,0.0,0.0,45.029,0.0,0.0,32,63,16338,88.107,-0.232,-0.948,2160,133,0,0,0
12130000,1,0.907965,0.419047,0.0,0.0,49.549,0.0,0.0,-4,-62,16334,98.149,0.365,1.434,2160,133,0,0,0
12130000,2,0.970079,0.242789,0.0,0.0,28.102,0.0,0.0,44,26,16500,57.719,-0.448,-1.321,2160,133,0,0,0
12130000,3,0.906414,0.42239,0.0,0.0,49.971,0.0,0.0,107,103,16278,99.462,0.983,-0.315,2160,133,0,0,0
12130000,4,0.964899,0.26262,0.0,0.0,30.451,0.0,0.0,76,60,16360,59.36,-0.972,-0.282,2160,133,0,0,0
12130000,5,0.99347,-0.114091,-0.0,-0.0,-13.102,-0.0,0.0,139,141,16620,-22.522,-1.843,0.012,2160,133,0,0,0
12135000,0,0.920545,0.390636,0.0,0.0,45.988,0.0,0.0,-98,136,16404,91.327,0.066,0.491,2269,193,0,0,0
12135000,1,0.902352,0.431,0.0,0.0,51.062,0.0,0.0,74,53,16398,100.815,0.511,1.281,2269,193,0,0,0
12135000,2,0.969264,0.246021,0.0,0.0,28.484,0.0,0.0,69,119,16277,56.502,0.403,0.341,2269,193,0,0,0
12135000,3,0.909918,0.414787,0.0,0.0,49.012,0.0,0.0,31,165,16296,96.705,-0.811,-0.041,2269,193,0,0,0
12135000,4,0.968283,0.249855,0.0,0.0,28.938,0.0,0.0,-160,16,16427,57.993,-0.427,-0.162,2269,193,0,0,0
